stock_code,description,units_sold,units_returned,gross_sales,returns_value,net_revenue
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,760.0,0.0,948.55,0.0,948.55
23540,WALL ART THE MAGIC FOREST,150.0,0.0,947.06,0.0,947.06
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1666.0,0.0,946.31,0.0,946.31
22994,TRAVEL CARD WALLET RETROSPOT,2194.0,30.0,956.94,12.6,944.34
85031A,ROMANTIC IMAGES SCRAP BOOK SET,477.0,0.0,943.44,0.0,943.44
20998,ROSE DU SUD OVEN GLOVE,324.0,0.0,942.26,0.0,942.26
37482P,CUBIC MUG PINK POLKADOT,669.0,0.0,941.01,0.0,941.01
20778,GARDEN PATH NOTEBOOK,3611.0,3.0,944.36,4.95,939.41
85032C,CURIOUS IMAGES GIFT WRAP SET,886.0,12.0,946.59,7.8,938.79
84816,DANISH ROSE BEDSIDE CABINET,33.0,9.0,1278.35,340.6,937.75
85189,HANGING BUTTERFLY  EGG,1176.0,36.0,967.95,30.6,937.35
20830,SILVER PHOTO FRAME,407.0,11.0,964.61,27.32,937.29
23183,MOTHER'S KITCHEN SPOON REST,226.0,8.0,967.17,30.0,937.17
71279,PINK GLASS CANDLEHOLDER,293.0,12.0,972.11,35.4,936.71
85124B,BLUE JUICY FRUIT PHOTO FRAME,355.0,6.0,948.7,15.3,933.4
21299,EDWARDIAN TOILET ROLL UNIT,166.0,4.0,966.35,33.4,932.95
47504E,ENGLISH ROSE SCISSORS,4387.0,0.0,931.86,0.0,931.86
85018D,YULETIDE IMAGES S/6 PAPER BOXES,787.0,21.0,969.9,38.25,931.65
84664,CHERRY BLOSSOM BATHROOM CABINET,193.0,5.0,955.35,24.75,930.6
23179,CLOCK MAGNET MUM'S KITCHEN,324.0,0.0,930.48,0.0,930.48
84800L,LARGE WHITE/PINK ROSE ART FLOWER,650.0,24.0,970.79,40.56,930.23
21726,MULTI HEARTS  STICKERS,1077.0,2.0,930.99,1.7,929.29
21129,SILVER FISHING GNOME,124.0,3.0,949.44,20.85,928.59
21014,SWISS CHALET TREE DECORATION,1850.0,1.0,928.09,0.72,927.37
20775,DAISY NOTEBOOK,3604.0,0.0,926.54,0.0,926.54
72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,660.0,0.0,924.84,0.0,924.84
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,11396.0,2400.0,1043.22,120.0,923.22
23178,JAM CLOCK MAGNET,327.0,5.0,936.89,14.45,922.44
84341B,SMALL PINK MAGIC CHRISTMAS TREE,1757.0,0.0,922.18,0.0,922.18
22703,PINK CAT BOWL,513.0,0.0,921.81,0.0,921.81
22096,PINK PAISLEY SQUARE TISSUE BOX,1667.0,18.0,938.86,17.34,921.52
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,770.0,70.0,1024.15,103.6,920.55
21850,BLUE  DIAMANTE PEN IN GIFT BOX,447.0,36.0,1072.98,153.0,919.98
21720,CAKE SHOP  STICKER SHEET,1068.0,12.0,929.81,10.2,919.61
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2636.0,0.0,918.68,0.0,918.68
85130B,BEADED CRYSTAL HEART GREEN LARGE,911.0,0.0,918.33,0.0,918.33
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,3096.0,163.0,1007.52,89.29,918.23
22143,CHRISTMAS CRAFT HEART DECORATIONS,446.0,12.0,942.88,25.2,917.68
20831,GOLD PHOTO FRAME,474.0,6.0,927.96,12.6,915.36
21007,ETCHED GLASS DROPLET DECORATION,1927.0,0.0,914.67,0.0,914.67
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,187.0,1.0,919.8,6.35,913.45
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2907.0,144.0,954.15,41.76,912.39
22102,MIRROR MOSAIC T-LIGHT HOLDER,1842.0,721.0,1191.69,282.45,909.24
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,96.0,11.0,985.54,76.45,909.09
21331,MOROCCAN BEATEN METAL DISH LARGE,110.0,3.0,946.68,38.25,908.43
85226A,WHITE/BLUE PULL BACK RACING CAR,1714.0,45.0,933.07,24.75,908.32
22707,WRAP MONSTER FUN,2157.0,0.0,905.94,0.0,905.94
46776C,WOVEN FROST CUSHION COVER,258.0,0.0,905.1,0.0,905.1
21335,LIBRARY LAMP,42.0,4.0,989.62,84.8,904.82
37330,SPOTS MUG,517.0,12.0,927.46,23.1,904.36
84660A,WHITE STITCHED WALL CLOCK,867.0,2.0,907.96,4.54,903.42
23338,EGG FRYING PAN RED,431.0,6.0,915.4,12.48,902.92
21264,WHITE GOOSE FEATHER TREE 60CM,391.0,8.0,917.85,15.6,902.25
85121C,RETRO LAUNDRY TUB PISTACHIO,98.0,2.0,918.91,17.0,901.91
23532,WALL ART WORK REST AND PLAY,210.0,0.0,901.58,0.0,901.58
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,663.0,18.0,923.72,22.5,901.22
37492B,BLUE YELLOW FLOWER PIGGY BANK,489.0,18.0,946.72,47.7,899.02
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,314.0,0.0,898.72,0.0,898.72
21444,BLUE CHALET BIRDFEEDER,291.0,1.0,902.03,3.75,898.28
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,93.0,4.0,937.45,39.8,897.65
84919,L BLUE C/COVER W PINK/YELLOW FLOWER,291.0,172.0,1619.84,723.4,896.44
23502,PLAYING CARDS VINTAGE DOILY,714.0,0.0,896.41,0.0,896.41
17109B,FLOWER FAIRY INCENSE LAVENDER,4542.0,0.0,896.34,0.0,896.34
85031B,BLOSSOM IMAGES SCRAP BOOK SET,496.0,0.0,896.09,0.0,896.09
84760L,LARGE HANGING GLASS+ZINC LANTERN,560.0,0.0,896.0,0.0,896.0
84600,NEW BAROQUE JEWELLERY BOX,108.0,3.0,918.27,22.85,895.42
23472,NINE DRAWER OFFICE TIDY,58.0,0.0,894.42,0.0,894.42
21676,FLOWERS  STICKERS,1193.0,0.0,893.72,0.0,893.72
90175A,WHITE GLASS CHUNKY CHARM BRACELET,107.0,8.0,964.45,71.6,892.85
84666,SQUARE CHERRY BLOSSOM CABINET,226.0,0.0,892.7,0.0,892.7
46000P,POLYESTER FILLER PAD 65CMx65CM,213.0,3.0,905.25,12.75,892.5
20759,CHRYSANTHEMUM POCKET BOOK,5777.0,0.0,891.13,0.0,891.13
20757,RED DAISY POCKET BOOK,5347.0,0.0,890.7,0.0,890.7
23072,MARIE ANTOINETTE TRINKET BOX SILVER,334.0,72.0,1273.76,384.0,889.76
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,102.0,21.0,1095.35,206.15,889.2
21220,SET/4 BADGES DOGS,659.0,0.0,888.68,0.0,888.68
21724,PANDA AND BUNNIES STICKER SHEET,996.0,2.0,888.34,1.7,886.64
85214,TUB 24 PINK FLOWER PEGS,514.0,0.0,886.23,0.0,886.23
85019A,ROMANTIC IMAGES NOTEBOOK SET,647.0,24.0,915.04,30.0,885.04
22647,CERAMIC LOVE HEART MONEY BANK,1058.0,24.0,919.63,34.8,884.83
84086C,PINK/PURPLE RETRO RADIO,297.0,0.0,884.75,0.0,884.75
20991,JAZZ HEARTS MAGNETIC MEMO PAD,7084.0,0.0,884.56,0.0,884.56
22248,DECORATION  PINK CHICK MAGIC GARDEN,1013.0,21.0,901.5,17.85,883.65
21480,PINK STRIPE HOT WATER BOTTLE,285.0,6.0,899.52,17.7,881.82
22164,STRING OF STARS CARD HOLDER,315.0,1.0,883.22,2.95,880.27
72799A,BLACK PILLAR CANDLE SILVER FLOCK,612.0,0.0,877.8,0.0,877.8
21062,PARTY INVITES SPACEMAN,1053.0,0.0,875.87,0.0,875.87
35598B,BLACK CHRISTMAS TREE 60CM,931.0,0.0,874.65,0.0,874.65
21270,ANTIQUE CREAM CUTLERY CUPBOARD,76.0,0.0,874.43,0.0,874.43
21338,MARAKESH LANTERN SMALL,199.0,0.0,873.25,0.0,873.25
84925F,PSYCHEDELIC WALL THERMOMETER,714.0,0.0,873.11,0.0,873.11
85165,CANDY PINK FRENCH BOUDOIR CLOCK,90.0,0.0,872.76,0.0,872.76
23479,WIRE EGG BASKET,113.0,0.0,872.38,0.0,872.38
23099,FRENCH CARRIAGE LANTERN,137.0,8.0,925.35,53.2,872.15
85194S,HANGING SPRING FLOWER EGG SMALL,1760.0,29.0,889.46,18.39,871.07
84974,S/2 ZINC HEART DESIGN PLANTERS,89.0,1.0,879.55,9.95,869.6
21414,SCALLOP SHELL SOAP DISH,1637.0,1.0,870.89,2.1,868.79
21293,MIRRORED DOVE WALL DECORATION,343.0,2.0,872.34,4.2,868.14
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,721.0,0.0,867.45,0.0,867.45
21147,JINGLE BELLS TREE DECORATION,477.0,2.0,870.48,4.2,866.28
85166B,BLACK METAL BAROQUE PHOTO FRAME,510.0,0.0,864.1,0.0,864.1
84820,DANISH ROSE TRINKET TRAYS,323.0,6.0,899.37,35.7,863.67
21320,GLASS CHALICE GREEN  LARGE,398.0,22.0,913.34,52.5,860.84
23002,TRAVEL CARD WALLET SKULLS,2119.0,128.0,914.37,53.76,860.61
21318,GLASS CHALICE BLUE SMALL,972.0,32.0,900.42,40.06,860.36
37424,WHITE WITH BLACK CATS MUG,5249.0,2112.0,1134.68,274.56,860.12
23413,VINTAGE COFFEE GRINDER BOX,173.0,12.0,909.31,49.8,859.51
23220,REINDEER HEART DECORATION GOLD,993.0,12.0,869.15,9.96,859.19
23423,PANTRY 3 HOOK ROLLING PIN HANGER,219.0,5.0,876.9,18.75,858.15
90200C,BLUE SWEETHEART BRACELET,206.0,4.0,874.63,17.0,857.63
17033,"BROCADE PURSE,SMALL ARCH BUTTON",3280.0,36.0,867.84,10.44,857.4
20941,FROG CANDLE,998.0,47.0,896.28,41.35,854.93
84578,ELEPHANT TOY WITH BLUE T-SHIRT,222.0,0.0,854.91,0.0,854.91
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,575.0,0.0,853.99,0.0,853.99
20756,GREEN FERN POCKET BOOK,5728.0,0.0,851.56,0.0,851.56
35954,SMALL FOLKART STAR CHRISTMAS DEC,2181.0,0.0,850.49,0.0,850.49
21478,SILVER SKULL HOT WATER BOTTLE,204.0,1.0,854.23,3.75,850.48
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL,183.0,0.0,849.91,0.0,849.91
84817,DANISH ROSE DECORATIVE PLATE,1059.0,43.0,937.44,87.84,849.6
21458,2 PICTURE BOOK EGGS EASTER BUNNY,768.0,0.0,849.24,0.0,849.24
22547,MINI JIGSAW DINOSAUR,1980.0,2.0,846.82,0.84,845.98
90161C,ANT COPPER LIME BOUDICCA BRACELET,169.0,0.0,843.91,0.0,843.91
22820,GIFT BAG BIRTHDAY,1353.0,2.0,845.13,1.3,843.83
85121B,RETRO LAUNDRY TUB PINK,86.0,11.0,936.74,93.5,843.24
21393,BLUE POLKADOT PUDDING BOWL,5244.0,2499.0,1172.81,330.78,842.03
21128,GOLD FISHING GNOME,126.0,0.0,841.63,0.0,841.63
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",783.0,22.0,852.49,10.9,841.59
23564,EGG CUP MILKMAID INGRID,644.0,0.0,841.31,0.0,841.31
23551,PACK OF 12 PAISLEY PARK TISSUES,1840.0,0.0,839.84,0.0,839.84
21255,"FRENCH BOTTLE , LAVENDER",476.0,13.0,860.08,21.45,838.63
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,1039.0,0.0,838.35,0.0,838.35
17039,INLAID WOOD INCENSE HOLDER,3707.0,0.0,837.88,0.0,837.88
84762B,PINK PICNIC BARBECUE BUCKET,113.0,0.0,837.77,0.0,837.77
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1285.0,0.0,837.23,0.0,837.23
40018E,TEA TIME PAPER LANTERNS,384.0,0.0,837.02,0.0,837.02
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,420.0,0.0,836.94,0.0,836.94
20803,SMALL PINK GLASS SUNDAE DISH,1149.0,74.0,874.46,38.46,836.0
16046,TEATIME PEN CASE & PENS,10056.0,4632.0,1223.5,389.04,834.46
20776,ABSTRACT CIRCLES NOTEBOOK,3258.0,0.0,832.66,0.0,832.66
21185,HOME SWEET HOME  BLACKBOARD,132.0,7.0,876.29,44.45,831.84
47563A,RETRO LONGBOARD IRONING BOARD COVER,343.0,4.0,836.62,5.0,831.62
47367B,PAIR PADDED HANGERS PINK CHECK,242.0,1.0,834.95,3.75,831.2
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,622.0,24.0,848.76,18.96,829.8
85213,MINI  ZINC GARDEN DECORATIONS,1378.0,1.0,829.0,0.85,828.15
85161,ACRYLIC GEOMETRIC LAMP,51.0,2.0,863.85,37.9,825.95
23004,TRAVEL CARD WALLET PANTRY,2002.0,184.0,903.16,77.28,825.88
21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,169.0,0.0,824.95,0.0,824.95
85196,EASTER BUNNIES ON A STICK,1564.0,12.0,831.04,6.6,824.44
22510,GINGHAM BABUSHKA DOORSTOP,316.0,0.0,821.57,0.0,821.57
72801G,S/4 BURGUNDY WINE DINNER CANDLES,1333.0,0.0,821.22,0.0,821.22
21654,RIDGED GLASS FINGER BOWL,1183.0,0.0,820.21,0.0,820.21
21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,165.0,3.0,837.6,17.85,819.75
20936,FORKED CACTUS CANDLE,333.0,9.0,843.39,25.75,817.64
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,134.0,0.0,817.6,0.0,817.6
22289,HANGING METAL CHICKEN DECORATION,764.0,0.0,817.48,0.0,817.48
85187,S/12 MINI RABBIT EASTER,479.0,0.0,816.48,0.0,816.48
23017,APOTHECARY MEASURING JAR,67.0,1.0,826.28,12.5,813.78
20897,VINTAGE NOTEBOOK PARIS DAYS,351.0,12.0,848.7,35.4,813.3
21719,LOVELY BONBON STICKER SHEET,906.0,0.0,813.14,0.0,813.14
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,267.0,6.0,827.3,16.9,810.4
21635,MADRAS NOTEBOOK LARGE,398.0,12.0,855.24,45.0,810.24
23186,FRENCH STYLE STORAGE JAR CAFE,1982.0,12.0,819.46,9.24,810.22
21374,MIRRORED WALL ART SKULLS,470.0,0.0,809.67,0.0,809.67
20769,DAISY JOURNAL,438.0,0.0,808.81,0.0,808.81
84922,PINK BUTTERFLY WASHBAG,342.0,0.0,808.22,0.0,808.22
22344,PARTY PIZZA DISH PINK+WHITE SPOT,1580.0,0.0,807.32,0.0,807.32
84767,ZINC POLICE BOX LANTERN,195.0,0.0,806.22,0.0,806.22
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,726.0,0.0,806.16,0.0,806.16
90200E,GREEN SWEETHEART BRACELET,209.0,16.0,873.97,68.0,805.97
84920,PINK FLOWER FABRIC PONY,201.0,0.0,805.38,0.0,805.38
37333,"RETRO ""TEA FOR ONE""",145.0,0.0,805.1,0.0,805.1
21222,SET/4 BADGES BEETLES,621.0,0.0,804.65,0.0,804.65
37494A,FAIRY CAKE CERAMIC BUTTER DISH,241.0,5.0,817.6,14.75,802.85
85188A,GREEN METAL SWINGING BUNNY,944.0,27.0,824.97,22.95,802.02
22229,BUNNY WOODEN PAINTED WITH FLOWER,1007.0,52.0,845.3,44.2,801.1
84632,DECORATIVE HANGING SHELVING UNIT,15.0,1.0,859.25,59.95,799.3
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",315.0,2.0,803.25,5.1,798.15
72529W,WHITE ADVENT CANDLE,465.0,74.0,923.05,125.06,797.99
20699,MOUSEY LONG LEGS SOFT TOY,294.0,0.0,797.96,0.0,797.96
21454,PAINTED PINK RABBIT,937.0,12.0,807.6,10.2,797.4
20997,ROSE DU SUD CUSHION COVER,170.0,0.0,796.74,0.0,796.74
22135,MINI LADLE LOVE HEART PINK,1624.0,24.0,806.15,10.08,796.07
84849A,HELLO SAILOR BLUE SOAP HOLDER,470.0,23.0,833.57,38.87,794.7
16011,ANIMAL STICKERS,3812.0,24.0,799.32,5.04,794.28
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,91.0,2.0,806.58,12.7,793.88
23521,WALL ART CAT AND BIRD,413.0,0.0,793.37,0.0,793.37
35915C,PEACH KNITTED HEN,662.0,0.0,793.32,0.0,793.32
23519,EMBROIDERED RIBBON REEL CLAIRE,224.0,0.0,792.31,0.0,792.31
85017A,ENVELOPE 50 ROMANTIC IMAGES,1157.0,0.0,792.15,0.0,792.15
45008C,DECORATIVE NET CANOPY CREAM,83.0,0.0,792.07,0.0,792.07
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,573.0,2.0,792.73,1.5,791.23
23568,EGG CUP HENRIETTA HEN CREAM,630.0,1.0,787.52,1.25,786.27
22058,CERAMIC LOVE HEARTS DESIGN MUG,520.0,8.0,795.72,11.92,783.8
72799C,PINK PILLAR CANDLE SILVER FLOCK,471.0,0.0,783.1,0.0,783.1
21455,PAINTED YELLOW WOODEN DAISY,901.0,17.0,797.27,14.45,782.82
84847,FLORAL BATHROOM SET,2330.0,1116.0,1149.73,368.28,781.45
23106,ZINC PLANT POT HOLDER,291.0,12.0,815.59,34.68,780.91
20989,URBAN CHIC CHOPSTICKS SET/5,407.0,2.0,782.18,3.9,778.28
85044,RED REINDEER STRING OF 20 LIGHTS,149.0,5.0,801.4,23.35,778.05
37461,FUNKY MONKEY MUG,742.0,1.0,778.64,1.25,777.39
22447,PIN CUSHION RUSSIAN DOLL BLUE,248.0,6.0,796.34,20.1,776.24
23409,PHOTO FRAME LINEN AND LACE LARGE,215.0,7.0,801.68,26.25,775.43
21456,2 PICTURE BOOK EGGS EASTER CHICKS,738.0,1.0,776.05,1.25,774.8
84029C,BROWN FURRY HOT WATER BOTTLE,205.0,0.0,773.97,0.0,773.97
23071,MARIE ANTOINETTE TRINKET BOX GOLD,315.0,76.0,1205.1,434.0,771.1
85145,JARDIN ETCHED GLASS LARGE BELL JAR,91.0,3.0,809.05,38.25,770.8
21015,DARK BIRD HOUSE TREE DECORATION,1700.0,4.0,771.73,1.16,770.57
84247E,PACK/12 XMAS FUN CARD,376.0,106.0,1064.05,293.5,770.55
23115,RED APPLES CHOPPING BOARD,152.0,0.0,770.32,0.0,770.32
20661,BLUE SPOTTY PURSE,898.0,354.0,980.06,210.3,769.76
21723,ALPHABET HEARTS STICKER SHEET,866.0,0.0,769.13,0.0,769.13
20910,VINTAGE PHOTO ALBUM PARIS DAYS,106.0,0.0,769.12,0.0,769.12
84712B,PINK JEWELLED PHOTO FRAME,98.0,0.0,767.16,0.0,767.16
84826,ASSTD DESIGN 3D PAPER STICKERS,1734.0,120.0,869.08,102.0,767.08
35095B,RED VICTORIAN FABRIC OVAL BOX,1952.0,0.0,766.64,0.0,766.64
23335,EGG FRYING PAN IVORY,377.0,12.0,790.78,24.96,765.82
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,357.0,0.0,765.39,0.0,765.39
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,345.0,0.0,765.02,0.0,765.02
84782A,PINK 3 TIER GLASS PLATE STAND,119.0,6.0,840.45,76.5,763.95
47594B,SCOTTIES DESIGN WASHBAG,408.0,23.0,808.39,44.85,763.54
84963A,PINK PAINTED KASHMIRI CHAIR,23.0,0.0,763.35,0.0,763.35
23550,WRAP ALPHABET POSTER,1855.0,0.0,763.1,0.0,763.1
72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,383.0,2.0,766.85,3.9,762.95
20833,SHAKER THROW  QUILTED,52.0,1.0,811.8,49.95,761.85
84762C,GREEN PICNIC BARBECUE BUCKET,105.0,0.0,761.25,0.0,761.25
22408,TIN CAN CONFECTIONERY DESIGN,650.0,37.0,798.67,39.41,759.26
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,823.0,28.0,783.01,23.8,759.21
35811A,ENAMEL PINK SUGAR CONTAINER,434.0,2.0,762.97,4.2,758.77
90200B,BLACK SWEETHEART BRACELET,183.0,4.0,775.45,17.0,758.45
23282,FOLDING MIRROR IVORY,812.0,0.0,757.86,0.0,757.86
23123,COCKTAIL SWORDS 50 PIECES,935.0,6.0,759.57,4.98,754.59
72755C,FLOWER FAIRY OIL BURNER SET ROSE,592.0,11.0,767.0,13.75,753.25
16259,PIECE OF CAMO STATIONERY SET,5473.0,134.0,766.09,14.1,751.99
22124,SET OF 2 TEA TOWELS PING MICROWAVE,298.0,0.0,751.93,0.0,751.93
23124,18PC WOODEN CUTLERY SET DISPOSABLE,567.0,0.0,751.38,0.0,751.38
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,11520.0,5040.0,1138.04,387.36,750.68
84653,GREEN ROSE QUILT,14.0,0.0,750.48,0.0,750.48
21554,CERAMIC BIRDHOUSE RED ROOF LARGE,167.0,3.0,767.75,17.85,749.9
23324,RUSTIC STRAWBERRY JAMPOT LARGE,399.0,35.0,816.04,67.51,748.53
84761,IVORY HANGING BIRD PLANTER,276.0,8.0,768.85,20.4,748.45
23025,DRAWER KNOB VINTAGE GLASS BALL,350.0,6.0,760.8,12.48,748.32
35647,VINTAGE BEAD PINK SHADE,563.0,0.0,748.24,0.0,748.24
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,810.0,4.0,751.68,4.2,747.48
84620,BLUE GINGHAM ROSE CUSHION COVER,121.0,0.0,746.61,0.0,746.61
22825,DECORATIVE PLANT POT WITH FRIEZE,100.0,7.0,799.02,53.25,745.77
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,422.0,30.0,808.16,62.4,745.76
21194,PINK  HONEYCOMB PAPER FAN,578.0,10.0,751.5,6.5,745.0
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,674.0,0.0,743.26,0.0,743.26
79342B,BROWN FLOWER LIGHTS,120.0,15.0,838.52,96.05,742.47
90209C,PINK ENAMEL+GLASS HAIR COMB,399.0,6.0,754.46,12.6,741.86
47581B,FAIRY CAKE WICKER PICNIC BASKET,46.0,1.0,753.77,12.75,741.02
23223,CHRISTMAS TREE HANGING SILVER,801.0,12.0,750.19,9.96,740.23
21503,TOYBOX  WRAP,1801.0,1.0,740.42,0.42,740.0
85130C,BEADED CRYSTAL HEART BLUE  LARGE,659.0,0.0,737.89,0.0,737.89
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,650.0,31.0,793.34,57.85,735.49
84715,SET OF 6 ICE CREAM SKITTLES,241.0,0.0,734.89,0.0,734.89
90161B,ANT COPPER TURQ BOUDICCA BRACELET,147.0,0.0,734.16,0.0,734.16
84708B,PINK JEWELLED PHOTO FRAME,142.0,0.0,732.79,0.0,732.79
90200A,PURPLE SWEETHEART BRACELET,177.0,4.0,749.69,17.0,732.69
22638,SET OF 4 NAPKIN CHARMS CROWNS,405.0,1.0,735.23,2.55,732.68
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,824.0,0.0,732.42,0.0,732.42
84821,DANISH ROSE DELUXE COASTER,1318.0,12.0,742.5,10.2,732.3
84663A,GRASS HOPPER WOODEN WALL CLOCK,373.0,6.0,746.39,15.06,731.33
85131B,BEADED CRYSTAL HEART GREEN ON STICK,948.0,0.0,730.74,0.0,730.74
90209B,GREEN ENAMEL+GLASS HAIR COMB,380.0,0.0,730.66,0.0,730.66
23006,TRAVEL CARD WALLET FLOWER MEADOW,1758.0,78.0,762.75,32.76,729.99
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,560.0,0.0,728.97,0.0,728.97
47503F,ASS FLORAL PRINT TORCH,2567.0,1.0,729.95,1.65,728.3
23522,WALL ART DOG AND BALL,354.0,0.0,727.44,0.0,727.44
20657,TROPICAL LUGGAGE TAG,1877.0,0.0,726.47,0.0,726.47
21415,CLAM SHELL SMALL,348.0,0.0,726.16,0.0,726.16
85230F,JASMINE VOTIVE CANDLE,2946.0,0.0,725.7,0.0,725.7
35095A,BLUE VICTORIAN FABRIC OVAL BOX,1809.0,0.0,725.56,0.0,725.56
85006,SET 4 NURSERY DES ROUND BOXES,3049.0,1480.0,1289.31,564.4,724.91
23454,THREE MINI HANGING FRAMES,174.0,2.0,733.2,8.3,724.9
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,251.0,0.0,724.59,0.0,724.59
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,518.0,24.0,742.56,19.2,723.36
23114,VINTAGE LEAF CHOPPING BOARD,149.0,3.0,737.95,14.85,723.1
85135A,YELLOW DRAGONFLY HELICOPTER,94.0,4.0,754.59,31.8,722.79
20701,PINK CAT FLORAL CUSHION COVER,353.0,0.0,721.49,0.0,721.49
84595E,LARGE TORTILLA DESIGN RED BOWL,367.0,1.0,723.57,3.29,720.28
35951,FOLKART BAUBLE CHRISTMAS DECORATION,1352.0,0.0,717.99,0.0,717.99
21001,ROSE DU SUD WASHBAG,141.0,0.0,717.8,0.0,717.8
21026,SPACE OWL,549.0,0.0,716.73,0.0,716.73
23140,TRIPLE WIRE HOOK IVORY HEART,182.0,12.0,766.1,49.8,716.3
21457,2 PICTURE BOOK EGGS EASTER DUCKS,685.0,0.0,716.0,0.0,716.0
85088,CANDY SPOT HAND BAG,347.0,4.0,723.85,8.4,715.45
21300,ANTIQUE EDWARDIAN DRESSER,53.0,10.0,841.7,127.5,714.2
84033,FLAG OF ST GEORGE,392.0,13.0,735.38,21.45,713.93
20850,ZINC HEART LATTICE PLANTER BOWL,820.0,0.0,713.8,0.0,713.8
35915B,BLUE KNITTED HEN,563.0,0.0,713.73,0.0,713.73
21076,SET/20 COLLAGE PAPER NAPKIN,843.0,1.0,714.55,0.85,713.7
21133,PAINTED BIRD ASSORTED CHRISTMAS,410.0,0.0,712.91,0.0,712.91
21344,MOROCCAN BEATEN METAL DISH,166.0,5.0,749.82,37.75,712.07
84976,RECTANGULAR SHAPED MIRROR,674.0,14.0,722.76,11.06,711.7
16015,MEDIUM CHINESE STYLE SCISSOR,1572.0,0.0,711.38,0.0,711.38
79030D,"TUMBLER, BAROQUE",1009.0,1.0,711.64,0.39,711.25
23325,RUSTIC STRAWBERRY JAMPOT SMALL,462.0,18.0,740.94,29.7,711.24
21221,SET/4 BADGES CUTE CREATURES,535.0,0.0,709.66,0.0,709.66
23070,EDWARDIAN HEART PHOTO FRAME,160.0,0.0,709.54,0.0,709.54
22100,SKULLS SQUARE TISSUE BOX,1005.0,0.0,709.5,0.0,709.5
10134,COLOURING PENCILS BROWN TUBE,625.0,10.0,721.13,12.5,708.63
21365,MIRRORED WALL ART STARS,469.0,0.0,707.92,0.0,707.92
23487,SWEET HEART CAKE CARRIER,80.0,9.0,795.58,89.55,706.03
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,641.0,0.0,705.46,0.0,705.46
21443,OLIVE CHALET BIRDFEEDER,257.0,6.0,727.93,22.5,705.43
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,374.0,0.0,705.01,0.0,705.01
21442,GREEN BIRDHOUSE DECORATION,973.0,0.0,704.97,0.0,704.97
22641,SET OF 4 NAPKIN CHARMS INSTUMENT,300.0,0.0,704.9,0.0,704.9
23055,IVORY CHANDELIER T-LIGHT HOLDER,657.0,432.0,1395.18,690.72,704.46
84869,CANDY BUTTON PHOTO ALBUM,302.0,0.0,703.54,0.0,703.54
84569A,PACK 3 IRON ON DOG PATCHES,562.0,1.0,702.42,1.25,701.17
72801D,S/4 SKY BLUE DINNER CANDLES,656.0,0.0,701.15,0.0,701.15
23222,CHRISTMAS TREE HANGING GOLD,799.0,24.0,718.53,19.92,698.61
21740,COSY SLIPPER SHOES LARGE RED,201.0,0.0,698.01,0.0,698.01
